Drug,Well.names,Area
3-Aminobenzamide,D13,122
3-Aminobenzamide,D14,799
3-Aminobenzamide,D13,281
3-Aminobenzamide,D14,487
3-Aminobenzamide,D14,534
3-Aminobenzamide,D14,1171
3-Aminobenzamide,D14,293
3-Aminobenzamide,D14,223
3-Aminobenzamide,D14,319
3-Aminobenzamide,D15,431
3-Aminobenzamide,D13,287
3-Aminobenzamide,D13,99
3-Aminobenzamide,D14,667
3-Aminobenzamide,D15,3785
3-Aminobenzamide,D14,823
3-Aminobenzamide,D14,554
3-Aminobenzamide,D14,297
3-Aminobenzamide,D15,565
3-Aminobenzamide,D14,338
3-Aminobenzamide,D13,1077
3-Aminobenzamide,D13,526
3-Aminobenzamide,D13,262
3-Aminobenzamide,D15,240
3-Aminobenzamide,D15,280
3-Aminobenzamide,D13,324
3-Aminobenzamide,D13,213
3-Aminobenzamide,D14,76
3-Aminobenzamide,D15,551
3-Aminobenzamide,D13,226
3-Aminobenzamide,D13,206
3-Aminobenzamide,D14,480
3-Aminobenzamide,D13,356
3-Aminobenzamide,D13,102
3-Aminobenzamide,D14,464
3-Aminobenzamide,D14,574
3-Aminobenzamide,D15,243
3-Aminobenzamide,D14,96
3-Aminobenzamide,D13,165
3-Aminobenzamide,D13,60
3-Aminobenzamide,D13,423
3-Aminobenzamide,D13,291
3-Aminobenzamide,D15,109
3-Aminobenzamide,D13,118
3-Aminobenzamide,D15,190
3-Aminobenzamide,D13,181
3-Aminobenzamide,D13,194
3-Aminobenzamide,D13,280
3-Aminobenzamide,D15,182
3-Aminobenzamide,D14,404
3-Aminobenzamide,D13,367
3-Aminobenzamide,D13,337
3-Aminobenzamide,D13,266
3-Aminobenzamide,D14,594
3-Aminobenzamide,D15,126
3-Aminobenzamide,D15,143
3-Aminobenzamide,D13,183
3-Aminobenzamide,D15,426
3-Aminobenzamide,D13,180
3-Aminobenzamide,D13,264
3-Aminobenzamide,D14,533
3-Aminobenzamide,D15,90
3-Aminobenzamide,D13,264
3-Aminobenzamide,D13,213
3-Aminobenzamide,D13,324
3-Aminobenzamide,D14,409
3-Aminobenzamide,D14,84
3-Aminobenzamide,D13,238
3-Aminobenzamide,D13,215
3-Aminobenzamide,D13,231
3-Aminobenzamide,D14,480
3-Aminobenzamide,D15,305
3-Aminobenzamide,D14,249
3-Aminobenzamide,D13,234
3-Aminobenzamide,D13,194
3-Aminobenzamide,D13,246
3-Aminobenzamide,D13,313
3-Aminobenzamide,D14,408
3-Aminobenzamide,D14,186
3-Aminobenzamide,D14,92
3-Aminobenzamide,D13,301
3-Aminobenzamide,D15,359
3-Aminobenzamide,D13,273
3-Aminobenzamide,D15,344
3-Aminobenzamide,D14,139
3-Aminobenzamide,D13,342
3-Aminobenzamide,D15,460
3-Aminobenzamide,D13,241
3-Aminobenzamide,D13,198
3-Aminobenzamide,D14,234
3-Aminobenzamide,D13,135
3-Aminobenzamide,D15,341
3-Aminobenzamide,D13,423
3-Aminobenzamide,D14,426
3-Aminobenzamide,D14,739
3-Aminobenzamide,D13,528
3-Aminobenzamide,D15,371
3-Aminobenzamide,D14,421
3-Aminobenzamide,D15,70
3-Aminobenzamide,D13,321
3-Aminobenzamide,D13,285
3-Aminobenzamide,D13,839
3-Aminobenzamide,D13,286
3-Aminobenzamide,D13,249
3-Aminobenzamide,D13,248
3-Aminobenzamide,D13,284
3-Aminobenzamide,D15,475
3-Aminobenzamide,D13,409
3-Aminobenzamide,D14,328
3-Aminobenzamide,D15,114
3-Aminobenzamide,D14,126
3-Aminobenzamide,D13,110
3-Aminobenzamide,D14,198
3-Aminobenzamide,D13,233
3-Aminobenzamide,D15,671
3-Aminobenzamide,D14,341
3-Aminobenzamide,D13,282
3-Aminobenzamide,D15,395
3-Aminobenzamide,D13,169
3-Aminobenzamide,D13,411
3-Aminobenzamide,D14,352
3-Aminobenzamide,D14,229
3-Aminobenzamide,D15,228
3-Aminobenzamide,D13,186
3-Aminobenzamide,D14,162
3-Aminobenzamide,D13,509
3-Aminobenzamide,D15,383
3-Aminobenzamide,D13,143
3-Aminobenzamide,D14,461
3-Aminobenzamide,D15,199
3-Aminobenzamide,D14,620
3-Aminobenzamide,D15,93
3-Aminobenzamide,D14,92
3-Aminobenzamide,D15,191
3-Aminobenzamide,D13,110
3-Aminobenzamide,D13,307
3-Aminobenzamide,D15,410
3-Aminobenzamide,D13,375
3-Aminobenzamide,D14,1731
3-Aminobenzamide,D13,381
3-Aminobenzamide,D13,338
3-Aminobenzamide,D15,231
3-Aminobenzamide,D13,272
3-Aminobenzamide,D15,490
3-Aminobenzamide,D13,253
3-Aminobenzamide,D14,201
3-Aminobenzamide,D15,438
3-Aminobenzamide,D14,478
3-Aminobenzamide,D13,655
3-Aminobenzamide,D15,831
3-Aminobenzamide,D15,126
3-Aminobenzamide,D13,210
3-Aminobenzamide,D13,195
3-Aminobenzamide,D14,607
3-Aminobenzamide,D14,569
3-Aminobenzamide,D15,671
3-Aminobenzamide,D13,180
3-Aminobenzamide,D15,677
3-Aminobenzamide,D14,1108
3-Aminobenzamide,D14,282
3-Aminobenzamide,D13,204
3-Aminobenzamide,D15,1439
3-Aminobenzamide,D13,145
3-Aminobenzamide,D13,173
3-Aminobenzamide,D14,213
3-Aminobenzamide,D13,258
3-Aminobenzamide,D13,606
3-Aminobenzamide,D13,342
3-Aminobenzamide,D15,210
3-Aminobenzamide,D15,341
3-Aminobenzamide,D14,573
3-Aminobenzamide,D15,596
3-Aminobenzamide,D13,101
3-Aminobenzamide,D15,886
3-Aminobenzamide,D14,556
3-Aminobenzamide,D14,770
3-Aminobenzamide,D13,124
3-Aminobenzamide,D14,307
3-Aminobenzamide,D15,712
3-Aminobenzamide,D14,191
3-Aminobenzamide,D13,4679
3-Aminobenzamide,D14,915
3-Aminobenzamide,D13,226
3-Aminobenzamide,D14,315
3-Aminobenzamide,D14,310
3-Aminobenzamide,D13,231
3-Aminobenzamide,D14,533
3-Aminobenzamide,D14,1040
3-Aminobenzamide,D14,459
3-Aminobenzamide,D15,437
3-Aminobenzamide,D15,358
3-Aminobenzamide,D13,150
3-Aminobenzamide,D13,241
3-Aminobenzamide,D14,548
3-Aminobenzamide,D13,211
3-Aminobenzamide,D13,185
3-Aminobenzamide,D15,108
3-Aminobenzamide,D13,353
3-Aminobenzamide,D13,215
3-Aminobenzamide,D15,369
3-Aminobenzamide,D15,293
3-Aminobenzamide,D15,236
3-Aminobenzamide,D13,164
3-Aminobenzamide,D15,220
3-Aminobenzamide,D13,253
3-Aminobenzamide,D14,355
3-Aminobenzamide,D15,950
3-Aminobenzamide,D14,353
3-Aminobenzamide,D13,301
3-Aminobenzamide,D15,192
3-Aminobenzamide,D13,441
3-Aminobenzamide,D14,1660
3-Aminobenzamide,D13,130
3-Aminobenzamide,D13,122
3-Aminobenzamide,D13,367
3-Aminobenzamide,D13,1261
3-Aminobenzamide,D14,68
3-Aminobenzamide,D15,2931
3-Aminobenzamide,D14,359
3-Aminobenzamide,D13,226
3-Aminobenzamide,D13,88
3-Aminobenzamide,D15,1591
3-Aminobenzamide,D15,2283
3-Aminobenzamide,D14,1125
3-Aminobenzamide,D15,115
3-Aminobenzamide,D14,241
3-Aminobenzamide,D13,192
3-Aminobenzamide,D13,240
3-Aminobenzamide,D14,355
3-Aminobenzamide,D13,160
3-Aminobenzamide,D13,406
3-Aminobenzamide,D13,373
3-Aminobenzamide,D13,239
3-Aminobenzamide,D14,740
3-Aminobenzamide,D15,185
3-Aminobenzamide,D14,164
3-Aminobenzamide,D13,318
3-Aminobenzamide,D13,229
3-Aminobenzamide,D13,198
3-Aminobenzamide,D14,558
3-Aminobenzamide,D13,282
3-Aminobenzamide,D13,246
3-Aminobenzamide,D13,260
3-Aminobenzamide,D15,358
3-Aminobenzamide,D15,145
3-Aminobenzamide,D15,113
3-Aminobenzamide,D15,683
3-Aminobenzamide,D14,536
3-Aminobenzamide,D13,311
3-Aminobenzamide,D15,165
3-Aminobenzamide,D13,311
3-Aminobenzamide,D15,482
3-Aminobenzamide,D13,390
3-Aminobenzamide,D14,795
3-Aminobenzamide,D15,1142
3-Aminobenzamide,D15,239
3-Aminobenzamide,D14,68
3-Aminobenzamide,D13,130
3-Aminobenzamide,D14,348
3-Aminobenzamide,D15,190
3-Aminobenzamide,D13,361
3-Aminobenzamide,D13,333
3-Aminobenzamide,D13,425
3-Aminobenzamide,D14,803
3-Aminobenzamide,D13,253
3-Aminobenzamide,D13,229
3-Aminobenzamide,D14,212
3-Aminobenzamide,D13,79
3-Aminobenzamide,D13,158
3-Aminobenzamide,D13,334
3-Aminobenzamide,D14,182
3-Aminobenzamide,D13,229
3-Aminobenzamide,D14,562
3-Aminobenzamide,D15,288
3-Aminobenzamide,D14,810
3-Aminobenzamide,D15,225
3-Aminobenzamide,D14,1051
3-Aminobenzamide,D14,453
3-Aminobenzamide,D15,1432
3-Aminobenzamide,D15,204
3-Aminobenzamide,D15,140
3-Aminobenzamide,D15,231
3-Aminobenzamide,D14,234
3-Aminobenzamide,D15,63
3-Aminobenzamide,D13,219
3-Aminobenzamide,D14,197
3-Aminobenzamide,D15,97
3-Aminobenzamide,D13,193
3-Aminobenzamide,D13,73
3-Aminobenzamide,D13,95
3-Aminobenzamide,D14,139
3-Aminobenzamide,D14,911
3-Aminobenzamide,D15,117
3-Aminobenzamide,D13,181
3-Aminobenzamide,D13,237
3-Aminobenzamide,D14,531
3-Aminobenzamide,D14,143
3-Aminobenzamide,D14,375
3-Aminobenzamide,D13,182
3-Aminobenzamide,D13,322
3-Aminobenzamide,D13,252
3-Aminobenzamide,D13,410
3-Aminobenzamide,D13,124
3-Aminobenzamide,D14,401
3-Aminobenzamide,D15,336
3-Aminobenzamide,D13,680
3-Aminobenzamide,D15,263
3-Aminobenzamide,D13,408
3-Aminobenzamide,D14,109
3-Aminobenzamide,D14,196
3-Aminobenzamide,D13,152
3-Aminobenzamide,D14,494
3-Aminobenzamide,D14,719
3-Aminobenzamide,D14,849
3-Aminobenzamide,D15,146
3-Aminobenzamide,D13,75
3-Aminobenzamide,D15,113
3-Aminobenzamide,D13,358
3-Aminobenzamide,D13,190
3-Aminobenzamide,D13,166
3-Aminobenzamide,D14,401
3-Aminobenzamide,D13,116
3-Aminobenzamide,D14,1698
3-Aminobenzamide,D13,227
3-Aminobenzamide,D13,205
3-Aminobenzamide,D14,518
3-Aminobenzamide,D14,1005
3-Aminobenzamide,D14,298
3-Aminobenzamide,D14,804
3-Aminobenzamide,D15,2416
3-Aminobenzamide,D14,177
3-Aminobenzamide,D15,123
3-Aminobenzamide,D15,232
3-Aminobenzamide,D15,378
3-Aminobenzamide,D14,353
3-Aminobenzamide,D15,354
3-Aminobenzamide,D15,592
3-Aminobenzamide,D13,270
3-Aminobenzamide,D15,118
3-Aminobenzamide,D15,245
3-Aminobenzamide,D13,144
3-Aminobenzamide,D15,274
3-Aminobenzamide,D13,271
3-Aminobenzamide,D15,196
3-Aminobenzamide,D15,1080
3-Aminobenzamide,D15,123
3-Aminobenzamide,D14,104
3-Aminobenzamide,D14,1087
3-Aminobenzamide,D15,832
3-Aminobenzamide,D13,228
3-Aminobenzamide,D15,1531
3-Aminobenzamide,D13,92
3-Aminobenzamide,D13,343
3-Aminobenzamide,D13,65
3-Aminobenzamide,D14,1109
3-Aminobenzamide,D15,777
3-Aminobenzamide,D15,394
3-Aminobenzamide,D14,682
3-Aminobenzamide,D13,208
3-Aminobenzamide,D13,436
3-Aminobenzamide,D15,910
3-Aminobenzamide,D14,218
3-Aminobenzamide,D14,71
3-Aminobenzamide,D13,105
3-Aminobenzamide,D13,1334
3-Aminobenzamide,D13,371
3-Aminobenzamide,D15,395
3-Aminobenzamide,D14,799
3-Aminobenzamide,D13,395
3-Aminobenzamide,D15,538
3-Aminobenzamide,D14,448
3-Aminobenzamide,D13,195
3-Aminobenzamide,D14,356
3-Aminobenzamide,D13,133
3-Aminobenzamide,D15,500
3-Aminobenzamide,D13,217
3-Aminobenzamide,D15,831
3-Aminobenzamide,D14,365
3-Aminobenzamide,D14,677
3-Aminobenzamide,D15,211
3-Aminobenzamide,D13,637
3-Aminobenzamide,D13,1243
3-Aminobenzamide,D14,1667
3-Aminobenzamide,D15,464
3-Aminobenzamide,D15,2368
3-Aminobenzamide,D13,161
3-Aminobenzamide,D15,337
3-Aminobenzamide,D15,163
3-Aminobenzamide,D15,544
3-Aminobenzamide,D15,316
3-Aminobenzamide,D13,115
3-Aminobenzamide,D15,115
3-Aminobenzamide,D13,311
3-Aminobenzamide,D13,251
3-Aminobenzamide,D13,204
3-Aminobenzamide,D13,306
3-Aminobenzamide,D15,260
3-Aminobenzamide,D13,230
3-Aminobenzamide,D14,370
3-Aminobenzamide,D15,129
3-Aminobenzamide,D14,373
3-Aminobenzamide,D15,472
3-Aminobenzamide,D13,249
3-Aminobenzamide,D14,173
3-Aminobenzamide,D15,269
3-Aminobenzamide,D15,341
3-Aminobenzamide,D13,263
3-Aminobenzamide,D13,195
3-Aminobenzamide,D13,387
3-Aminobenzamide,D13,642
3-Aminobenzamide,D15,428
3-Aminobenzamide,D14,747
3-Aminobenzamide,D15,222
3-Aminobenzamide,D14,1396
3-Aminobenzamide,D13,175
3-Aminobenzamide,D13,312
3-Aminobenzamide,D14,640
3-Aminobenzamide,D13,313
3-Aminobenzamide,D14,471
3-Aminobenzamide,D15,108
3-Aminobenzamide,D13,341
3-Aminobenzamide,D14,122
3-Aminobenzamide,D14,515
3-Aminobenzamide,D15,651
3-Aminobenzamide,D13,259
3-Aminobenzamide,D15,333
3-Aminobenzamide,D13,282
3-Aminobenzamide,D13,165
3-Aminobenzamide,D15,263
3-Aminobenzamide,D13,273
3-Aminobenzamide,D13,368
3-Aminobenzamide,D13,287
3-Aminobenzamide,D13,304
3-Aminobenzamide,D13,162
3-Aminobenzamide,D15,1018
3-Aminobenzamide,D13,86
3-Aminobenzamide,D13,84
3-Aminobenzamide,D15,488
3-Aminobenzamide,D13,196
3-Aminobenzamide,D13,327
3-Aminobenzamide,D13,148
3-Aminobenzamide,D14,148
3-Aminobenzamide,D13,159
3-Aminobenzamide,D15,134
3-Aminobenzamide,D13,240
3-Aminobenzamide,D13,115
3-Aminobenzamide,D15,203
3-Aminobenzamide,D13,419
3-Aminobenzamide,D14,226
3-Aminobenzamide,D14,302
3-Aminobenzamide,D15,430
3-Aminobenzamide,D13,249
3-Aminobenzamide,D15,379
3-Aminobenzamide,D13,91
3-Aminobenzamide,D13,268
3-Aminobenzamide,D14,968
3-Aminobenzamide,D14,489
3-Aminobenzamide,D13,270
3-Aminobenzamide,D14,559
3-Aminobenzamide,D13,1008
3-Aminobenzamide,D14,221
3-Aminobenzamide,D14,426
3-Aminobenzamide,D13,336
3-Aminobenzamide,D15,797
3-Aminobenzamide,D15,455
3-Aminobenzamide,D14,240
3-Aminobenzamide,D13,195
3-Aminobenzamide,D13,288
3-Aminobenzamide,D14,283
3-Aminobenzamide,D15,339
3-Aminobenzamide,D13,350
3-Aminobenzamide,D15,136
3-Aminobenzamide,D15,339
3-Aminobenzamide,D14,332
3-Aminobenzamide,D14,967
3-Aminobenzamide,D15,1428
3-Aminobenzamide,D14,635
3-Aminobenzamide,D15,243
3-Aminobenzamide,D15,408
3-Aminobenzamide,D13,116
3-Aminobenzamide,D14,154
3-Aminobenzamide,D14,2003
3-Aminobenzamide,D14,92
3-Aminobenzamide,D14,440
3-Aminobenzamide,D13,226
3-Aminobenzamide,D13,302
3-Aminobenzamide,D13,253
3-Aminobenzamide,D13,250
3-Aminobenzamide,D15,249
3-Aminobenzamide,D13,169
3-Aminobenzamide,D15,54
3-Aminobenzamide,D15,239
3-Aminobenzamide,D13,116
3-Aminobenzamide,D13,422
3-Aminobenzamide,D13,479
3-Aminobenzamide,D15,89
3-Aminobenzamide,D13,65
3-Aminobenzamide,D13,236
3-Aminobenzamide,D15,652
3-Aminobenzamide,D15,86
3-Aminobenzamide,D14,808
3-Aminobenzamide,D14,168
3-Aminobenzamide,D13,82
3-Aminobenzamide,D13,191
3-Aminobenzamide,D15,494
3-Aminobenzamide,D13,221
3-Aminobenzamide,D13,232
3-Aminobenzamide,D13,229
3-Aminobenzamide,D15,285
3-Aminobenzamide,D15,229
3-Aminobenzamide,D15,82
3-Aminobenzamide,D14,312
3-Aminobenzamide,D13,291
3-Aminobenzamide,D13,352
3-Aminobenzamide,D15,178
3-Aminobenzamide,D14,252
3-Aminobenzamide,D13,266
3-Aminobenzamide,D14,76
3-Aminobenzamide,D14,616
3-Aminobenzamide,D13,192
3-Aminobenzamide,D14,418
3-Aminobenzamide,D13,212
3-Aminobenzamide,D13,294
3-Aminobenzamide,D13,270
3-Aminobenzamide,D13,206
3-Aminobenzamide,D13,461
3-Aminobenzamide,D14,107
3-Aminobenzamide,D13,220
3-Aminobenzamide,D14,561
3-Aminobenzamide,D13,1213
3-Aminobenzamide,D14,528
3-Aminobenzamide,D13,297
3-Aminobenzamide,D13,197
3-Aminobenzamide,D13,366
3-Aminobenzamide,D13,314
3-Aminobenzamide,D13,181
3-Aminobenzamide,D13,61
3-Aminobenzamide,D13,371
3-Aminobenzamide,D14,159
3-Aminobenzamide,D13,81
3-Aminobenzamide,D14,173
3-Aminobenzamide,D13,391
3-Aminobenzamide,D13,386
3-Aminobenzamide,D15,285
3-Aminobenzamide,D13,384
3-Aminobenzamide,D14,514
3-Aminobenzamide,D15,190
3-Aminobenzamide,D15,169
3-Aminobenzamide,D15,331
3-Aminobenzamide,D14,135
3-Aminobenzamide,D14,938
3-Aminobenzamide,D15,231
3-Aminobenzamide,D15,382
3-Aminobenzamide,D14,139
3-Aminobenzamide,D14,1579
3-Aminobenzamide,D13,171
3-Aminobenzamide,D14,170
3-Aminobenzamide,D14,222
3-Aminobenzamide,D15,1276
3-Aminobenzamide,D13,258
3-Aminobenzamide,D13,54
3-Aminobenzamide,D13,242
3-Aminobenzamide,D15,406
3-Aminobenzamide,D14,398
3-Aminobenzamide,D14,484
3-Aminobenzamide,D13,106
3-Aminobenzamide,D15,454
3-Aminobenzamide,D13,177
3-Aminobenzamide,D13,602
3-Aminobenzamide,D13,212
3-Aminobenzamide,D14,401
3-Aminobenzamide,D14,110
3-Aminobenzamide,D15,266
3-Aminobenzamide,D15,120
3-Aminobenzamide,D13,499
3-Aminobenzamide,D14,127
3-Aminobenzamide,D13,480
3-Aminobenzamide,D13,139
3-Aminobenzamide,D13,60
3-Aminobenzamide,D14,390
3-Aminobenzamide,D13,139
3-Aminobenzamide,D14,100
3-Aminobenzamide,D13,432
3-Aminobenzamide,D13,387
3-Aminobenzamide,D13,80
3-Aminobenzamide,D15,135
3-Aminobenzamide,D13,312
3-Aminobenzamide,D13,300
3-Aminobenzamide,D13,60
3-Aminobenzamide,D14,2348
3-Aminobenzamide,D13,62
3-Aminobenzamide,D13,96
3-Aminobenzamide,D15,229
3-Aminobenzamide,D14,333
3-Aminobenzamide,D15,2732
3-Aminobenzamide,D13,239
3-Aminobenzamide,D13,324
3-Aminobenzamide,D15,178
3-Aminobenzamide,D14,682
3-Aminobenzamide,D13,547
3-Aminobenzamide,D13,223
3-Aminobenzamide,D15,478
3-Aminobenzamide,D15,1117
3-Aminobenzamide,D15,98
3-Aminobenzamide,D13,353
3-Aminobenzamide,D14,629
3-Aminobenzamide,D14,163
3-Aminobenzamide,D14,411
3-Aminobenzamide,D13,372
3-Aminobenzamide,D14,595
3-Aminobenzamide,D13,153
3-Aminobenzamide,D13,85
3-Aminobenzamide,D13,356
3-Aminobenzamide,D14,408
3-Aminobenzamide,D13,349
3-Aminobenzamide,D14,564
3-Aminobenzamide,D15,451
3-Aminobenzamide,D13,229
3-Aminobenzamide,D15,246
3-Aminobenzamide,D13,177
3-Aminobenzamide,D14,456
3-Aminobenzamide,D13,181
3-Aminobenzamide,D14,1296
3-Aminobenzamide,D15,278
3-Aminobenzamide,D14,72
3-Aminobenzamide,D14,272
3-Aminobenzamide,D13,258
3-Aminobenzamide,D14,154
3-Aminobenzamide,D15,154
3-Aminobenzamide,D13,162
3-Aminobenzamide,D14,331
3-Aminobenzamide,D13,334
3-Aminobenzamide,D13,347
3-Aminobenzamide,D15,349
3-Aminobenzamide,D13,517
3-Aminobenzamide,D13,258
3-Aminobenzamide,D14,506
3-Aminobenzamide,D15,1383
3-Aminobenzamide,D13,182
3-Aminobenzamide,D14,261
3-Aminobenzamide,D14,768
3-Aminobenzamide,D14,608
3-Aminobenzamide,D15,923
3-Aminobenzamide,D13,500
3-Aminobenzamide,D15,232
3-Aminobenzamide,D15,308
3-Aminobenzamide,D15,466
3-Aminobenzamide,D13,213
3-Aminobenzamide,D13,102
3-Aminobenzamide,D15,123
3-Aminobenzamide,D14,428
3-Aminobenzamide,D14,223
3-Aminobenzamide,D15,171
3-Aminobenzamide,D15,1045
3-Aminobenzamide,D15,358
3-Aminobenzamide,D13,80
3-Aminobenzamide,D13,365
3-Aminobenzamide,D13,480
3-Aminobenzamide,D14,655
3-Aminobenzamide,D13,145
3-Aminobenzamide,D13,217
3-Aminobenzamide,D14,890
3-Aminobenzamide,D15,113
3-Aminobenzamide,D15,242
3-Aminobenzamide,D13,102
3-Aminobenzamide,D13,203
3-Aminobenzamide,D13,343
3-Aminobenzamide,D14,119
3-Aminobenzamide,D13,303
3-Aminobenzamide,D14,420
3-Aminobenzamide,D14,207
3-Aminobenzamide,D13,472
3-Aminobenzamide,D13,130
3-Aminobenzamide,D13,423
3-Aminobenzamide,D13,107
3-Aminobenzamide,D15,239
3-Aminobenzamide,D13,642
3-Aminobenzamide,D15,252
3-Aminobenzamide,D15,250
3-Aminobenzamide,D15,502
3-Aminobenzamide,D13,330
3-Aminobenzamide,D13,228
3-Aminobenzamide,D15,1534
3-Aminobenzamide,D13,750
3-Aminobenzamide,D13,101
3-Aminobenzamide,D13,208
3-Aminobenzamide,D13,281
3-Aminobenzamide,D14,674
3-Aminobenzamide,D15,1171
3-Aminobenzamide,D13,161
3-Aminobenzamide,D13,1412
3-Aminobenzamide,D13,326
3-Aminobenzamide,D13,133
3-Aminobenzamide,D13,288
3-Aminobenzamide,D15,406
3-Aminobenzamide,D14,142
3-Aminobenzamide,D15,151
3-Aminobenzamide,D13,269
3-Aminobenzamide,D14,502
3-Aminobenzamide,D14,330
3-Aminobenzamide,D13,149
3-Aminobenzamide,D15,1114
3-Aminobenzamide,D13,643
3-Aminobenzamide,D13,536
3-Aminobenzamide,D14,382
3-Aminobenzamide,D13,220
3-Aminobenzamide,D13,239
3-Aminobenzamide,D13,248
3-Aminobenzamide,D15,678
3-Aminobenzamide,D13,406
3-Aminobenzamide,D14,329
3-Aminobenzamide,D13,215
3-Aminobenzamide,D13,322
3-Aminobenzamide,D15,289
3-Aminobenzamide,D14,356
3-Aminobenzamide,D13,164
3-Aminobenzamide,D13,271
3-Aminobenzamide,D14,574
3-Aminobenzamide,D13,85
3-Aminobenzamide,D13,220
3-Aminobenzamide,D15,7305
3-Aminobenzamide,D13,261
3-Aminobenzamide,D13,215
3-Aminobenzamide,D15,151
3-Aminobenzamide,D13,428
3-Aminobenzamide,D15,863
3-Aminobenzamide,D14,654
3-Aminobenzamide,D13,261
3-Aminobenzamide,D14,743
3-Aminobenzamide,D15,277
3-Aminobenzamide,D14,343
3-Aminobenzamide,D14,456
3-Aminobenzamide,D13,277
3-Aminobenzamide,D13,297
3-Aminobenzamide,D13,208
3-Aminobenzamide,D13,168
3-Aminobenzamide,D13,245
3-Aminobenzamide,D14,437
3-Aminobenzamide,D13,158
3-Aminobenzamide,D13,459
3-Aminobenzamide,D13,318
3-Aminobenzamide,D14,228
3-Aminobenzamide,D14,579
3-Aminobenzamide,D14,91
3-Aminobenzamide,D13,192
3-Aminobenzamide,D13,353
3-Aminobenzamide,D13,332
3-Aminobenzamide,D14,1927
3-Aminobenzamide,D13,138
3-Aminobenzamide,D15,311
3-Aminobenzamide,D14,340
3-Aminobenzamide,D13,282
3-Aminobenzamide,D15,401
3-Aminobenzamide,D15,567
3-Aminobenzamide,D15,315
3-Aminobenzamide,D13,380
3-Aminobenzamide,D13,193
3-Aminobenzamide,D15,529
3-Aminobenzamide,D14,699
3-Aminobenzamide,D14,147
3-Aminobenzamide,D14,246
3-Aminobenzamide,D15,110
3-Aminobenzamide,D13,179
3-Aminobenzamide,D14,1109
3-Aminobenzamide,D14,102
3-Aminobenzamide,D15,1494
3-Aminobenzamide,D13,438
3-Aminobenzamide,D13,291
3-Aminobenzamide,D13,198
3-Aminobenzamide,D13,95
3-Aminobenzamide,D15,282
3-Aminobenzamide,D13,170
3-Aminobenzamide,D15,503
3-Aminobenzamide,D13,387
3-Aminobenzamide,D13,280
3-Aminobenzamide,D13,260
3-Aminobenzamide,D14,655
3-Aminobenzamide,D13,207
3-Aminobenzamide,D14,606
3-Aminobenzamide,D14,781
3-Aminobenzamide,D13,216
3-Aminobenzamide,D13,271
3-Aminobenzamide,D14,177
3-Aminobenzamide,D13,121
3-Aminobenzamide,D13,83
3-Aminobenzamide,D13,306
3-Aminobenzamide,D13,363
3-Aminobenzamide,D13,319
3-Aminobenzamide,D13,345
3-Aminobenzamide,D14,395
3-Aminobenzamide,D15,738
3-Aminobenzamide,D13,286
3-Aminobenzamide,D14,52
3-Aminobenzamide,D15,148
3-Aminobenzamide,D13,460
3-Aminobenzamide,D13,319
3-Aminobenzamide,D13,291
3-Aminobenzamide,D15,154
3-Aminobenzamide,D15,275
3-Aminobenzamide,D13,250
3-Aminobenzamide,D13,136
3-Aminobenzamide,D15,324
3-Aminobenzamide,D15,131
3-Aminobenzamide,D15,381
3-Aminobenzamide,D14,441
3-Aminobenzamide,D13,395
3-Aminobenzamide,D13,336
3-Aminobenzamide,D15,224
3-Aminobenzamide,D14,479
3-Aminobenzamide,D13,291
3-Aminobenzamide,D15,556
3-Aminobenzamide,D14,426
3-Aminobenzamide,D14,294
3-Aminobenzamide,D14,995
3-Aminobenzamide,D14,354
3-Aminobenzamide,D14,127
3-Aminobenzamide,D13,106
3-Aminobenzamide,D15,343
3-Aminobenzamide,D15,339
3-Aminobenzamide,D13,120
3-Aminobenzamide,D13,304
3-Aminobenzamide,D13,177
3-Aminobenzamide,D13,66
3-Aminobenzamide,D15,208
3-Aminobenzamide,D13,553
3-Aminobenzamide,D13,145
3-Aminobenzamide,D15,693
3-Aminobenzamide,D13,220
3-Aminobenzamide,D13,439
3-Aminobenzamide,D14,183
3-Aminobenzamide,D13,401
3-Aminobenzamide,D15,274
3-Aminobenzamide,D13,654
3-Aminobenzamide,D13,212
3-Aminobenzamide,D13,223
3-Aminobenzamide,D13,92
3-Aminobenzamide,D13,84
3-Aminobenzamide,D13,210
3-Aminobenzamide,D14,104
3-Aminobenzamide,D14,399
3-Aminobenzamide,D14,123
3-Aminobenzamide,D15,542
3-Aminobenzamide,D14,419
3-Aminobenzamide,D15,206
3-Aminobenzamide,D15,160
3-Aminobenzamide,D13,105
3-Aminobenzamide,D15,605
3-Aminobenzamide,D15,121
3-Aminobenzamide,D13,132
3-Aminobenzamide,D13,260
3-Aminobenzamide,D15,106
3-Aminobenzamide,D15,995
3-Aminobenzamide,D13,219
3-Aminobenzamide,D14,176
3-Aminobenzamide,D14,790
3-Aminobenzamide,D15,66
3-Aminobenzamide,D13,320
3-Aminobenzamide,D13,266
3-Aminobenzamide,D13,105
3-Aminobenzamide,D15,568
3-Aminobenzamide,D14,949
3-Aminobenzamide,D15,222
3-Aminobenzamide,D15,89
3-Aminobenzamide,D14,451
3-Aminobenzamide,D14,136
3-Aminobenzamide,D14,1008
3-Aminobenzamide,D13,223
3-Aminobenzamide,D14,330
3-Aminobenzamide,D15,590
3-Aminobenzamide,D13,199
3-Aminobenzamide,D13,225
3-Aminobenzamide,D13,300
